seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
671,5406310784,102400,0
672,5406413184,102400,0
673,5406515584,102400,0
674,5406617984,102400,0
675,5406720384,102400,0
676,5406822784,102400,0
677,5406925184,102400,0
678,5407027584,102400,0
679,5407129984,102400,0
680,5407232387,102403,-3
681,5407334784,102397,3
684,5407539584,102400,0
685,5407641984,102400,0
686,5407744384,102400,0
687,5407846784,102400,0
688,5407949184,102400,0
689,5408051584,102400,0
690,5408153984,102400,0
691,5408256384,102400,0
692,5408358784,102400,0
693,5408461184,102400,0
694,5408563584,102400,0
695,5408665984,102400,0
698,5408870784,101377,1023
699,5408975150,104366,-1966
710,5409280384,102396,4
711,5409382784,102400,0
714,5409587584,102400,0
715,5409689984,102400,0
718,5409894784,102400,0
719,5409997184,102400,0
723,5410205062,105478,-3078
724,5410305927,100865,1535
725,5410406945,101018,1382
726,5410509336,102391,9
727,5410612014,102678,-278
728,5410714003,101989,411
729,5410816384,102381,19
730,5410918812,102428,-28
736,5411226086,102502,-102
737,5411328384,102298,102
738,5411431257,102873,-473
739,5411533184,101927,473
740,5411635902,102718,-318
741,5411738018,102116,284
742,5411840904,102886,-486
743,5411943277,102373,27
744,5412045723,102446,-46
745,5412147656,101933,467
746,5412250081,102425,-25
749,5412455068,102573,-173
752,5412660052,102402,-2
756,5412864820,102762,-362
757,5412967263,102443,-43
758,5413069184,101921,479
762,5413273984,101969,431
763,5413376384,102400,0
764,5413478784,102400,0
765,5413581184,102400,0
766,5413683584,102400,0
767,5413785984,102400,0
768,5413888384,102400,0
769,5413990784,102400,0
770,5414093184,102400,0
771,5414195584,102400,0
772,5414297984,102400,0
773,5414400384,102400,0
782,5414809984,102400,0
783,5414912384,102400,0
786,5415117184,102371,29
787,5415219584,102400,0
788,5415323003,103419,-1019
789,5415424384,101381,1019
790,5415526784,102400,0
791,5415629184,102400,0
792,5415731584,102400,0
793,5415833984,102400,0
794,5415936384,102400,0
795,5416038784,102400,0
796,5416141184,102400,0
797,5416243584,102400,0
798,5416345984,102400,0
799,5416448384,102400,0
800,5416550784,102400,0
801,5416653184,102400,0
802,5416755584,102400,0
803,5416857984,102400,0
804,5416960384,102400,0
805,5417062784,102400,0
809,5417267584,102400,0
810,5417369984,102400,0
811,5417472384,102400,0
812,5417574784,102400,0
813,5417677184,102400,0
814,5417779584,102400,0
815,5417881984,102400,0
816,5417984384,102400,0
819,5418291584,102400,0
820,5418393984,102400,0
821,5418496384,102400,0
824,5418803598,102414,-14
840,5419315584,101859,541
844,5419520384,102400,0
847,5419828180,102996,-596
850,5420032393,102409,-9
851,5420134784,102391,9
855,5420340606,103422,-1022
858,5420544384,102400,0
862,5420851584,102400,0
863,5420953984,102400,0
864,5421056384,102400,0
865,5421158784,102400,0
866,5421261184,102400,0
867,5421363584,102400,0
868,5421465984,102400,0
878,5421875584,102400,0
881,5422121171,143187,-40787
882,5422182784,61613,40787
883,5422285184,102400,0
886,5422489984,102400,0
887,5422592384,102400,0
888,5422694784,102400,0
889,5422797184,102400,0
890,5422899584,102400,0
891,5423001984,102400,0
894,5423206784,102400,0
895,5423309184,102400,0
896,5423411584,102400,0
897,5423513984,102400,0
898,5423616384,102400,0
902,5423821184,102400,0
903,5423923584,102400,0
904,5424025984,102400,0
905,5424128384,102400,0
906,5424230878,102494,-94
907,5424333184,102306,94
908,5424436334,103150,-750
909,5424537984,101650,750
910,5424640384,102400,0
911,5424742784,102400,0
912,5424845206,102422,-22
913,5424947584,102378,22
914,5425049984,102400,0
918,5425257881,105497,-3097
919,5425358206,100325,2075
920,5425459584,101378,1022
921,5425562102,102518,-118
922,5425664482,102380,20
923,5425767432,102950,-550
924,5425869184,101752,648
925,5425971710,102526,-126
928,5426177039,101432,968
929,5426278784,101745,655
930,5426381320,102536,-136
931,5426483671,102351,49
932,5426586673,103002,-602
935,5426791356,102939,-539
936,5426893313,101957,443
