seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
2361,60609742983,102461,-61
2362,60609845306,102323,77
2363,60609950841,105535,-3135
2366,60610168450,108139,-5739
2367,60610254927,86477,15923
2368,60610357428,102501,-101
2369,60610459811,102383,17
2370,60610562112,102301,99
2371,60610687703,125591,-23191
2372,60610769964,82261,20139
2380,60611090278,117959,-15559
2386,60611278927,80334,22066
2391,60611586111,73195,29205
2392,60611691358,105247,-2847
2393,60611790755,99397,3003
2398,60612121537,127546,-25146
2399,60612225006,103469,-1069
2400,60612314251,89245,13155
2407,60612610507,102761,-361
2415,60612917322,93911,8489
2418,60613122133,102401,-1
2419,60613224795,102662,-262
2420,60613336034,111239,-8839
2421,60613442241,106207,-3807
2424,60613759873,110390,-7990
2425,60613863270,103397,-997
2426,60613967890,104620,-2220
2429,60614152422,108153,-5753
2430,60614276754,124332,-21932
2431,60614351014,74260,28140
2432,60614554823,203809,-101409
2433,60614658164,103341,-941
2434,60614781087,122923,-20523
2441,60615173618,106007,-3607
2442,60615309759,136141,-33741
2443,60615374961,65202,37198
2444,60615477362,102401,-1
2445,60615580068,102706,-306
2451,60615887053,99089,3311
2452,60615989375,102322,78
2453,60616092113,102738,-338
2454,60616194150,102037,363
2455,60616294805,100655,1745
2456,60616398961,104156,-1756
2457,60616501352,102391,9
2458,60616603919,102567,-167
2459,60616706181,102262,138
2460,60616809233,103052,-652
2461,60616910965,101732,668
2462,60617013556,102591,-191
2463,60617116098,102542,-142
2464,60617218284,102186,214
2465,60617353579,135295,-32895
2466,60617422978,69399,33001
2467,60617542344,119366,-16966
2473,60617728391,100629,1771
2474,60617832629,104238,-1838
2475,60617953100,120471,-18071
2476,60618082056,128956,-26556
2477,60618139944,57888,44512
2478,60618242376,102432,-32
2479,60618364985,122609,-20209
2482,60618651830,56829,45571
2490,60618959050,65157,37243
2493,60619163793,70051,32349
2498,60619675788,102383,17
2499,60619834120,158332,-55932
2500,60619884185,50065,52335
2501,60620002276,118091,-15691
2502,60620085400,83124,19276
2503,60620203455,118055,-15655
2504,60620359936,156481,-54081
2505,60620416492,56556,45844
2506,60620512056,95564,6836
2507,60620598142,86086,16314
2508,60620717024,118882,-16482
2513,60621007017,102264,136
2514,60621109391,102374,26
2515,60621254235,144844,-42444
2516,60621318153,63918,38482
2517,60621423598,105445,-3045
2518,60621542871,119273,-16873
2519,60621621422,78551,23849
2520,60621727307,105885,-3485
2521,60621826332,99025,3375
2522,60621927642,101310,1090
2523,60622046139,118497,-16097
2524,60622133526,87387,15013
2525,60622235815,102289,111
2530,60622771693,120425,-18025
2531,60622851943,80250,22150
2532,60622952624,100681,1719
2533,60623055175,102551,-151
2534,60623157417,102242,158
2535,60623283660,126243,-23843
2549,60623771840,102419,-19
2550,60623874241,102401,-1
2551,60623987518,113277,-10877
2552,60624079465,91947,10453
2553,60624205335,125870,-23470
2554,60624294870,89535,12865
2555,60624428108,133238,-30838
2558,60624604812,97552,4848
2559,60624768535,163723,-61323
2560,60624835497,66962,35438
2561,60624898409,62912,39488
2562,60625004790,106381,-3981
4034,60752794015,102407,-7
4035,60752896405,102390,10
4036,60752998791,102386,14
4037,60753113609,114818,-12418
4038,60753203591,89982,12418
4039,60753341787,138196,-35796
4040,60753408404,66617,35783
4041,60753513762,105358,-2958
4042,60753613191,99429,2971
4043,60753715598,102407,-7
4044,60753880692,165094,-62694
4045,60753920412,39720,62680
4046,60754025721,105309,-2909
4047,60754125204,99483,2917
4048,60754227602,102398,2
4049,60754329996,102394,6
4050,60754432391,102395,5
4051,60754573514,141123,-38723
4052,60754637210,63696,38704
4053,60754739591,102381,19
4054,60754842017,102426,-26
4055,60754944396,102379,21
4056,60755046791,102395,5
4057,60755149203,102412,-12
4058,60755251591,102388,12
4059,60755353991,102400,0
4063,60755661347,87926,14474
4066,60755868937,105333,-2933
4069,60756173209,102418,-18
4070,60756275607,102398,2
4071,60756378008,102401,-1
4072,60756480391,102383,17
4073,60756582791,102400,0
4074,60756685208,102417,-17
4075,60756787611,102403,-3
4076,60756889997,102386,14
4077,60756992410,102413,-13
4078,60757094913,102503,-103
4079,60757197191,102278,122
4080,60757360110,162919,-60519
4081,60757401991,41881,60519
4082,60757504398,102407,-7
4083,60757606793,102395,5
4084,60757709191,102398,2
4085,60757811613,102422,-22
10,60758630808,102414,-14
11,60758733213,102405,-5
12,60758847314,114101,-11701
13,60758938005,90691,11709
18,60759245201,102407,-7
28,60759757199,102393,7
34,60760064400,102386,14
35,60760166812,102412,-12
36,60760269191,102379,21
37,60760371607,102416,-16
38,60760515473,143866,-41466
46,60760883616,102414,-14
47,60760985991,102375,25
48,60761088405,102414,-14
49,60761190799,102394,6
50,60761293197,102398,2
56,60761513479,87650,14750
57,60761600414,86935,15465
58,60761702807,102393,7
59,60761813369,110562,-8162
60,60761911871,98502,3898
61,60762010111,98240,4160
62,60762112391,102280,120
63,60762214815,102424,-24
64,60762317464,102649,-249
65,60762440379,122915,-20515
68,60762726985,96405,5995
69,60762834072,107087,-4687
70,60762934716,100644,1756
71,60763034014,99298,3102
72,60763139438,105424,-3024
75,60763447868,106677,-4277
76,60763549100,101232,1168
77,60763648391,99291,3109
78,60763750817,102426,-26
88,60764087280,131667,-29267
95,60764365194,102380,20
99,60764672397,102406,-6
100,60764774807,102410,-10
105,60765082004,102398,2
106,60765191555,109551,-7151
109,60765389214,102423,-23
110,60765491591,102377,23
111,60765593991,102400,0
120,60766009901,108694,-6294
121,60766106017,96116,6284
122,60766208414,102397,3
125,60766528411,115200,-12800
126,60766618008,89597,12803
134,60766925199,99876,2524
135,60767027591,102392,8
136,60767130007,102416,-16
137,60767275246,145239,-42839
138,60767334815,59569,42831
148,60767846791,99762,2638
149,60767949212,102421,-21
150,60768051610,102398,2
153,60768256394,102404,-4
154,60768358791,102397,3
155,60768461211,102420,-20
156,60768563591,102380,20
157,60768666002,102411,-11
161,60769075600,102392,8
162,60769177991,102391,9
163,60769280404,102413,-13
164,60769382793,102389,11
167,60769587614,91025,11375
168,60769692276,104662,-2262
169,60769792415,100139,2261
170,60769898488,106073,-3673
176,60770099594,102310,90
184,60770410022,105631,-3231
187,60770621673,106088,-3688
192,60770947204,130813,-28413
197,60771328398,102404,-4
198,60771457806,129408,-27008
199,60771537948,80142,22258
203,60771737992,102393,7
206,60771944138,99710,2690
207,60772045191,101053,1347
208,60772147763,102572,-172
209,60772250005,102242,158
210,60772352391,102386,14
211,60772454791,102400,0
212,60772557210,102419,-19
213,60772659616,102406,-6
214,60772762015,102399,1
224,60773376400,102404,-4
225,60773512335,135935,-33535
226,60773581213,68878,33522
227,60773683591,102378,22
236,60774195611,102410,-10
237,60774297996,102385,15
238,60774400396,102400,0
241,60774711373,106180,-3780
242,60774810011,98638,3762
243,60774912400,102389,11
244,60775014791,102391,9
245,60775117193,102402,-2
246,60775219603,102410,-10
247,60775321997,102394,6
248,60775424394,102397,3
249,60775526817,102423,-23
250,60775629284,102467,-67
251,60775731604,102320,80
252,60775852078,120474,-18074
253,60775936411,84333,18067
254,60776049746,113335,-10935
255,60776141207,91461,10939
275,60776857991,102163,237
278,60777062803,102409,-9
279,60777165203,102400,0
280,60777312411,147208,-44808
281,60777371088,58677,43723
284,60777574803,102362,38
285,60777677213,102410,-10
286,60777787147,109934,-7534
292,60777984393,102400,0
297,60778295409,106206,-3806
298,60778393991,98582,3818
299,60778512422,118431,-16031
300,60778598793,86371,16029
303,60778803591,102400,0
304,60778905991,102400,0
305,60779008391,102400,0
306,60779113961,105570,-3170
315,60779536362,118368,-15968
316,60779622813,86451,15949
317,60779725190,102377,23
318,60779827602,102412,-12
319,60779930017,102415,-15
328,60780339599,41913,60487
329,60780442011,102412,-12
330,60780552687,110676,-8276
331,60780646798,94111,8289
332,60780749210,102412,-12
333,60780851591,102381,19
334,60780962555,110964,-8564
335,60781056397,93842,8558
336,60781158791,102394,6
339,60781363591,102400,0
340,60781466004,102413,-13
341,60781568409,102405,-5
342,60781670795,102386,14
343,60781773210,102415,-15
344,60781875614,102404,-4
357,60782182808,102391,9
360,60782387608,102394,6
373,60782899591,99220,3180
374,60783001991,102400,0
375,60783104412,102421,-21
378,60783411592,102400,0
384,60783718811,101690,710
385,60783821191,102380,20
386,60783923591,102400,0
387,60784025991,102400,0
388,60784201723,175732,-73332
394,60784440020,106809,-4409
395,60784538002,97982,4418
396,60784640391,102389,11
397,60784742791,102400,0
398,60784845205,102414,-14
399,60784947594,102389,11
400,60785050012,102418,-18
410,60785690946,125701,-23301
420,60786074003,102400,0
421,60786176408,102405,-5
422,60786278791,102383,17
423,60786381199,102408,-8
424,60786483591,102392,8
425,60786586018,102427,-27
426,60786688407,102389,11
427,60786790810,102403,-3
428,60786893198,102388,12
429,60786995591,102393,7
430,60787097997,102406,-6
431,60787200390,102393,7
432,60787306098,105708,-3308
433,60787405198,99100,3300
434,60787512431,107233,-4833
435,60787609991,97560,4840
436,60787713054,103063,-663
437,60787814798,101744,656
438,60787917191,102393,7
439,60788019617,102426,-26
440,60788153212,133595,-31195
446,60788326795,102404,-4
447,60788429214,102419,-19
450,60788634013,102420,-20
451,60788736399,102386,14
452,60788838791,102392,8
453,60788941191,102400,0
454,60789043604,102413,-13
455,60789146010,102406,-6
464,60789564724,111520,-9120
465,60789658012,93288,9112
466,60789760391,102379,21
467,60789862791,102400,0
471,60790067607,102409,-9
472,60790169991,102384,16
473,60790272391,102400,0
474,60790375113,102722,-322
496,60791194015,98797,3603
497,60791296417,102402,-2
498,60791398791,102374,26
499,60791501191,102400,0
500,60791603612,102421,-21
501,60791706010,102398,2
508,60792115591,41795,60605
509,60792218003,102412,-12
510,60792320394,102391,9
511,60792422804,102410,-10
512,60792525193,102389,11
521,60793037205,102403,-3
524,60793242004,99093,3307
525,60793344396,102392,8
529,60793758088,106491,-4091
532,60793958886,102495,-95
533,60794061216,102330,70
534,60794163611,102395,5
535,60794266005,102394,6
536,60794368391,102386,14
539,60794573194,99128,3272
545,60794982807,102400,0
546,60795085205,102398,2
552,60795290005,102412,-12
559,60795597191,84644,17756
560,60795699616,102425,-25
561,60795802002,102386,14
564,60796006791,102091,309
565,60796112533,105742,-3342
566,60796211613,99080,3320
567,60796314000,102387,13
568,60796416391,102391,9
569,60796529657,113266,-10866
578,60796928391,102380,20
579,60797030791,102400,0
580,60797154521,123730,-21330
581,60797235593,81072,21328
582,60797337995,102402,-2
583,60797440391,102396,4
584,60797542805,102414,-14
585,60797645190,102385,15
588,60797849991,102390,10
589,60797952391,102400,0
590,60798054809,102418,-18
591,60798157213,102404,-4
592,60798259601,102388,12
593,60798371964,112363,-9963
594,60798464391,92427,9973
595,60798566802,102411,-11
596,60798669202,102400,0
599,60798879452,107861,-5461
600,60798979833,100381,2019
617,60799693209,97235,5165
621,60799897991,102391,9
622,60800000413,102422,-22
631,60800410008,102417,-17
632,60800516773,106765,-4365
633,60800614805,98032,4368
634,60800717208,102403,-3
635,60800819591,102383,17
638,60801052022,129821,-27421
639,60801126793,74771,27629
640,60801229210,102417,-17
641,60801331591,102381,19
642,60801434001,102410,-10
650,60801869658,128447,-26047
651,60801945991,76333,26067
652,60802066569,120578,-18178
653,60802150801,84232,18168
654,60802253191,102390,10
660,60802563737,102247,153
661,60802662806,99069,3331
662,60802765191,102385,15
663,60802867616,102425,-25
664,60802982080,114464,-12064
665,60803072401,90321,12079
666,60803174794,102393,7
667,60803277216,102422,-22
668,60803379602,102386,14
669,60803513440,133838,-31438
670,60803584397,70957,31443
671,60803686791,102394,6
672,60803789198,102407,-7
673,60803891604,102406,-6
674,60803993991,102387,13
675,60804096400,102409,-9
676,60804198791,102391,9
677,60804305248,106457,-4057
678,60804403594,98346,4054
679,60804515748,112154,-9754
680,60804608391,92643,9757
687,60804915601,102409,-9
696,60805222791,95141,7259
697,60805325191,102400,0
698,60805427606,102415,-15
701,60805654039,124048,-21648
706,60805939617,102405,-5
713,60806246808,102417,-17
723,60806758809,102073,327
724,60806861191,102382,18
725,60806963605,102414,-14
726,60807066090,102485,-85
727,60807171060,104970,-2570
728,60807275719,104659,-2259
729,60807373850,98131,4269
730,60807475598,101748,652
731,60807589630,114032,-11632
732,60807681035,91405,10995
733,60807787544,106509,-4109
737,60807991382,97560,4840
738,60808090337,98955,3445
739,60808192399,102062,338
740,60808364730,172331,-69931
741,60808397217,32487,69913
742,60808516568,119351,-16951
746,60808708828,102934,-534
747,60808807567,98739,3661
748,60808909693,102126,274
749,60809011610,101917,483
750,60809113991,102381,19
751,60809216633,102642,-242
752,60809325402,108769,-6369
753,60809421191,95789,6611
754,60809523601,102410,-10
755,60809626243,102642,-242
756,60809728402,102159,241
757,60809830791,102389,11
758,60809939045,108254,-5854
759,60810035607,96562,5838
760,60810138012,102405,-5
761,60810240411,102399,1
762,60810342814,102403,-3
763,60810445196,102382,18
764,60810574620,129424,-27024
765,60810649991,75371,27029
766,60810752393,102402,-2
767,60810854791,102398,2
768,60810957191,102400,0
769,60811093931,136740,-34340
770,60811161991,68060,34340
776,60811366791,102374,26
785,60811674012,102408,-8
788,60811878817,102426,-26
789,60812006218,127401,-25001
811,60812595601,72769,29631
812,60812697991,102390,10
813,60812800390,102399,1
814,60812902808,102418,-18
815,60813005211,102403,-3
816,60813107612,102401,-1
817,60813209991,102379,21
818,60813312391,102400,0
819,60813414791,102400,0
820,60813521391,106600,-4200
821,60813624081,102690,-290
826,60813830065,95459,6941
827,60813926803,96738,5662
828,60814029192,102389,11
829,60814131608,102416,-16
830,60814233998,102390,10
831,60814336391,102393,7
832,60814455225,118834,-16434
835,60814746006,102413,-13
836,60814850744,104738,-2338
837,60814973100,122356,-19956
838,60815053208,80108,22292
839,60815155807,102599,-199
840,60815257992,102185,215
841,60815368583,110591,-8191
842,60815462795,94212,8188
843,60815565217,102422,-22
844,60815667593,102376,24
845,60815770017,102424,-24
846,60815872417,102400,0
858,60816384405,102414,-14
867,60816692004,102787,-387
868,60816794017,102013,387
869,60816921396,127379,-24979
874,60817203699,102508,-108
878,60817408407,102416,-16
879,60817510801,102394,6
880,60817613203,102402,-2
881,60817715598,102395,5
882,60817818011,102413,-13
885,60818023412,102144,256
888,60818227613,102415,-15
889,60818330047,102434,-34
890,60818432402,102355,45
891,60818535021,102619,-219
896,60818868479,123667,-21267
897,60818944391,75912,26488
898,60819046798,102407,-7
899,60819149203,102405,-5
900,60819251612,102409,-9
901,60819353992,102380,20
906,60819661192,98379,4021
907,60819767089,105897,-3497
908,60819872782,105693,-3293
911,60820173212,102420,-20
912,60820275612,102400,0
913,60820378007,102395,5
914,60820480412,102405,-5
915,60820582790,102378,22
916,60820685192,102402,-2
917,60820787612,102420,-20
918,60820889991,102379,21
919,60820992405,102414,-14
920,60821094810,102405,-5
921,60821197208,102398,2
922,60821305263,108055,-5655
923,60821401991,96728,5672
924,60821504392,102401,-1
925,60821606816,102424,-24
926,60821709204,102388,12
927,60821836640,127436,-25036
928,60821913993,77353,25047
929,60822016391,102398,2
936,60822323592,102394,6
944,60822631499,103101,-701
945,60822733217,101718,682
950,60823040396,102387,13
955,60823450011,102396,4
956,60823552391,102380,20
957,60823654812,102421,-21
958,60823757216,102404,-4
959,60823859617,102401,-1
960,60823962009,102392,8
961,60824068304,106295,-3895
962,60824166806,98502,3898
